"SkillName","NormalizedName","NameSource","RootPath","HasSkill","SkillPath","SkillSha256","HasManifest","ManifestPath","ManifestSha256","ManifestValid","ManifestNamePresent","ManifestError","AuditStatus"
"motion-designer","motion-designer","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\motion-designer","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\motion-designer\SKILL.md","92387C891E7C5919E48B9DF91D9F2F4844F0EE0E6DFBCCC0B6D87996E990C974","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\motion-designer\manifest.json","88B6FE68AD7E2AAC8979A87E627DD7F275128A74BBA6181C131C8C7DA494671B","True","True","","COMPLETE_CANDIDATE"
"multi-issue-negotiation","multi-issue-negotiation","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\multi-issue-negotiation","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\multi-issue-negotiation\SKILL.md","EAFB69E48C45419AE0777D25607CD9FA2A49D208E9BBEAD5AD9F7776EDA08B7A","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\multi-issue-negotiation\manifest.json","9D01F4F05561AB662EC4BB5C73579F4674E6EC8F1E1E4BAA8E9DBE1B762D8499","True","True","","COMPLETE_CANDIDATE"
"multilingual-communication","multilingual-communication","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\multilingual-communication","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\multilingual-communication\SKILL.md","C0C4DF08BBDE378D156D55BE275B401B19452870F93D101C10598BF2472C79F2","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\multilingual-communication\manifest.json","B3752173075A160048C381E95F569FE696C23454D08420CA2BFBFE70BBD5E0A0","True","True","","COMPLETE_CANDIDATE"
"multi-team-coordination","multi-team-coordination","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\multi-team-coordination","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\multi-team-coordination\SKILL.md","917FA8BB4D637CC2FC837D80907B7EB4E1A66935BD3B4C7CEE18DDA2FD8934DF","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\multi-team-coordination\manifest.json","78DBD5229DAC6AFBA6390DAB4208BA4B6418926BB6E3BFCBD68FAC328D6F5B77","True","True","","COMPLETE_CANDIDATE"
"mysql-database","mysql-database","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\mysql-database","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\mysql-database\SKILL.md","ECD7B4C5004361234B6D76FF8ED911D7D7DD54E8CF6D1A38666D9E4A7A02036C","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\mysql-database\manifest.json","B6D7894B02E8C061C8D4206482046787EA6CDF55CDF8CD9E428DBB8EF154AB96","True","True","","COMPLETE_CANDIDATE"
"n8n-workflow-automation","n8n-workflow-automation","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\n8n-workflow-automation","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\n8n-workflow-automation\SKILL.md","1DF185A8F09396D1CFDAC9AA8C4251CFB28B79335E38A88D1B281DD716A49172","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\n8n-workflow-automation\manifest.json","9A0D24E4126FAE1C959F22C356D198DB6BFF8375C3653BA2FEA373B6BAEC6613","True","True","","COMPLETE_CANDIDATE"
"naming-creation","naming-creation","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\naming-creation","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\naming-creation\SKILL.md","16312DA4580463374F31DB91309E40673C66AFF86AB12ABDFAC0424FE4E2C794","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\naming-creation\manifest.json","BDC7AEE491962802E9E1B70F618B61E8489BF9BA9D22B8EFE409C537E62DD3E6","True","True","","COMPLETE_CANDIDATE"
"narrative-architecture","narrative-architecture","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\narrative-architecture","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\narrative-architecture\SKILL.md","7CA4C098C2B63A81E02403A52112E7CEC95672EB7C077E34A4AAAEBFE4C79DBE","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\narrative-architecture\manifest.json","573BD039CC19D0063B180AF97EAFD5B35AF5E33E97ED78E8354CE9DAE552C61D","True","True","","COMPLETE_CANDIDATE"
"natural-language-processing","natural-language-processing","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\natural-language-processing","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\natural-language-processing\SKILL.md","86460A005EF88E774F95C2464267CF08BCAA91A18A3F51D4B9765CF7C47E1197","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\natural-language-processing\manifest.json","3598FE4A8E194FF6251660836C1A4331B2381674D02B2A56FA71FCCDAE968E3D","True","True","","COMPLETE_CANDIDATE"
"navisworks-coordination","navisworks-coordination","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\navisworks-coordination","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\navisworks-coordination\SKILL.md","867F52A43E93F998358537EF58963BE3A1E8756F64B6CDF0D1DACD17F9CBBB38","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\navisworks-coordination\manifest.json","799394CA78290928129894F149084069877B3C79C3B93A8EEFED282ECB7CD974","True","True","","COMPLETE_CANDIDATE"
"negotiation-preparation","negotiation-preparation","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\negotiation-preparation","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\negotiation-preparation\SKILL.md","23DC85C4D88BB1EB5616292F5D7F34717AC540B56DE46A6D04D929B5444DCCB0","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\negotiation-preparation\manifest.json","1A35B58967CE1D03557AF5D4842A90D46D5FCD95039399353166A2B0CA292DF6","True","True","","COMPLETE_CANDIDATE"
"negotiation-strategy-design","negotiation-strategy-design","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\negotiation-strategy-design","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\negotiation-strategy-design\SKILL.md","3A2DA1041E95C3847497EAB2003920BAB9AD4FB5A7BCFCA10675C74F907C63D2","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\negotiation-strategy-design\manifest.json","72443D68069C74308F5D69119042B2EADADD90A5907BBC8F32B3D9D4FAAA6132","True","True","","COMPLETE_CANDIDATE"
"neo4j-graph-database","neo4j-graph-database","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\neo4j-graph-database","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\neo4j-graph-database\SKILL.md","91378FC8FCBCD9673E3D3B00845E84433509DA7B3C821502F376B395B0B6EEA0","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\neo4j-graph-database\manifest.json","93DD6C722E3B8529AB1BE1CAE062C1D8CB1672245E8FED1D28CF740CB4401D74","True","True","","COMPLETE_CANDIDATE"
"network-effect-thinker","network-effect-thinker","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\network-effect-thinker","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\network-effect-thinker\SKILL.md","0CEA443C8A7E80DABB52C972DA0B027C0BE2614EDC440B6251044F3B59AC79FD","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\network-effect-thinker\manifest.json","5879BC817867688AC03DA2EED0E727A54CFD57E0601B2C8C4DBA05FDD2C74C3D","True","True","","COMPLETE_CANDIDATE"
"network-engineer","network-engineer","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\network-engineer","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\network-engineer\SKILL.md","59153530C811BFFE864DABCE5642AD4365ADC083D86D19926DC935A072A4F849","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\network-engineer\manifest.json","297BF9BE40DEBB730F7F005E85F2480A6A55679A626C7EB82D8FD9FE8008C643","True","True","","COMPLETE_CANDIDATE"
"nextjs-development","nextjs-development","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\nextjs-development","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\nextjs-development\SKILL.md","6E9D8FDB4E673E9B6D232238AF91EFACEBB4BAC031EC817AE6C58885637BB013","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\nextjs-development\manifest.json","8A609EB2C76A7F5BE67D138878F8AF3D86E267DFD8FD0B2D826F2690C5ED1655","True","True","","COMPLETE_CANDIDATE"
"nginx-configuration","nginx-configuration","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\nginx-configuration","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\nginx-configuration\SKILL.md","129E73E761E0F1AF4A6B900E149715B3D26299F830CE05C079127E520D2FF68F","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\nginx-configuration\manifest.json","084CEA488D3C2A09110759D6C19D27674611BBD1DAED6AB08EF7846E8C96C595","True","True","","COMPLETE_CANDIDATE"
"nlp-engineer","nlp-engineer","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\nlp-engineer","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\nlp-engineer\SKILL.md","EFDD52E5267CD4560E80F6CC9987EFA193694FC0EA52505A51D6958DB919A288","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\nlp-engineer\manifest.json","F8795D19DB54E539867C7C01E9DF81B348B1319DC848E5F0158C029F7746C2FD","True","True","","COMPLETE_CANDIDATE"
"nodejs-development","nodejs-development","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\nodejs-development","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\nodejs-development\SKILL.md","C9A90EDD0D5FD01955A4B0181BC3D7C6D0AD1A28DDD94DF6C5A3246A30DE9706","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\nodejs-development\manifest.json","B464E88636F7856B7B056342D50837B601DC54A7FBEB2BD509EBDF25E0E29AE7","True","True","","COMPLETE_CANDIDATE"
"nonverbal-communication","nonverbal-communication","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\nonverbal-communication","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\nonverbal-communication\SKILL.md","379C153E8E97ADD25FDF505D9ED2E76BB4741EBC0C033A1E511CEEECD82AA8C5","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\nonverbal-communication\manifest.json","DCB707576C1BDC3D79989CC4CF6EC9B35AF469A00DFB3C7F1A6C5B4A55C2CDA2","True","True","","COMPLETE_CANDIDATE"
"notion-database-design","notion-database-design","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\notion-database-design","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\notion-database-design\SKILL.md","326E8E6AC97F10D7D6829BD0893403C6ECB21D08CC1CE456F6A29C54B378E3B5","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\notion-database-design\manifest.json","E885606F8FEC058BBE7FBE806D153B3FBE8A1F79EF198453CDFDD9765FE5B388","True","True","","COMPLETE_CANDIDATE"
"novelty-assessment","novelty-assessment","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\novelty-assessment","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\novelty-assessment\SKILL.md","70E5097A5A1692ED24253E4FBCFC24CB049713D939A17B38365BD761736D9344","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\novelty-assessment\manifest.json","DE9D6F41105E5BB57EF24EF1D75F828DC3BACED87C0A1921CCE8A20F0BA7B9C3","True","True","","COMPLETE_CANDIDATE"
"numpy-computing","numpy-computing","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\numpy-computing","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\numpy-computing\SKILL.md","F8914E927E413D23D7E5F3769AC749786161B885E76C2A00F07EB703620B04EC","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\numpy-computing\manifest.json","5E6EB9F6F17372669A8E7AC381C0E49DEFC93849FD22FF35F11E441D1E68AA21","True","True","","COMPLETE_CANDIDATE"
"object-detection","object-detection","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\object-detection","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\object-detection\SKILL.md","F676A974551DEC12DC3755FC757C349B22A482C98C91F4243142A03562921828","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\object-detection\manifest.json","41008C10B6A280B0432549C426F46378A482F37CE84DB24FA82EEAE156D0D24E","True","True","","COMPLETE_CANDIDATE"
"objection-handling","objection-handling","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\objection-handling","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\objection-handling\SKILL.md","BB922292E37329CCD0B302300AA22A8280B0DD698BCBF28095AAB6E6BADA54AC","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\objection-handling\manifest.json","95CA39CA26AE417464CEDC640DB9495E1D59146824D185645E577322E83EC115","True","True","","COMPLETE_CANDIDATE"
"objective-key-result-design","objective-key-result-design","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\objective-key-result-design","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\objective-key-result-design\SKILL.md","2D16A66B01EA0461C7039A6FBD97819E3C6DDA9C4409CB1393954FF0EA0322FC","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\objective-key-result-design\manifest.json","AB7D6CF0259CB4E0F1ED8A167E68FEEC33DDF7C8DB820A532879530E9CB4486B","True","True","","COMPLETE_CANDIDATE"
"observability-implementation","observability-implementation","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\observability-implementation","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\observability-implementation\SKILL.md","019879A795A9C95501690EA3D823712B5C0BB27F9B22AD99AC324AAF699FF402","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\observability-implementation\manifest.json","462DF90133C9B624EC327E46181AAC3EFC5F8AA1159285D905A34D49088755C1","True","True","","COMPLETE_CANDIDATE"
"offer-structuring","offer-structuring","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\offer-structuring","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\offer-structuring\SKILL.md","D3808BBBA440588A5DE0BFE33B77EC925B30AC0C8736DE9BEAAF325471106263","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\offer-structuring\manifest.json","48A3DAE20D50A4CC2CF50CF477102DF8C43B2B6B83F0EE4B044B5F5C50E6BEF6","True","True","","COMPLETE_CANDIDATE"
"openai-api-integration","openai-api-integration","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\openai-api-integration","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\openai-api-integration\SKILL.md","E2A533AB47CF7746985B4BBA9686DC84509DF381629042BF14FB1CDD26347A8C","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\openai-api-integration\manifest.json","D5DEC3C817E130A130F89D5735981D9F578CD681C3E4EE45219B0936856C8D92","True","True","","COMPLETE_CANDIDATE"
"opensearch-search-engine","opensearch-search-engine","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\opensearch-search-engine","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\opensearch-search-engine\SKILL.md","BDF08E483130AD421D3228B98A9AC655AFC9D51FB9B82C7B9D7A2FA0BC6EB1B3","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\opensearch-search-engine\manifest.json","72F30E40FB4AC5D321F01B9AB343E19E946994C79446AC8A9D7F2189AB85E3EA","True","True","","COMPLETE_CANDIDATE"
"operating-rhythm-design","operating-rhythm-design","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\operating-rhythm-design","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\operating-rhythm-design\SKILL.md","B560A71D05F3ACC39542363EE0F0D95E0A05A89820EB38AAF488F8A0F9720D43","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\operating-rhythm-design\manifest.json","6E0D30D2EC614994A9DC1D26A938595BDCAE42940079463874BD5A1514DD9149","True","True","","COMPLETE_CANDIDATE"
"operational-leadership","operational-leadership","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\operational-leadership","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\operational-leadership\SKILL.md","AF8D3C1FD263D8E877E94EF56ABC97225D62E3E6351A8B0E4EA1DD7EB53B5D74","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\operational-leadership\manifest.json","3E79E05E58966725FBEA6525CFC9C2E1A070F6B31344F5B8AE29E48065291DB9","True","True","","COMPLETE_CANDIDATE"
"operational-performance-analysis","operational-performance-analysis","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\operational-performance-analysis","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\operational-performance-analysis\SKILL.md","25E12C7ED9AD768D1FE78CFA534DC534D1267806148F8DCD9B3E8B537A65A1AB","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\operational-performance-analysis\manifest.json","FA2910C05C3690DD81AB213E6BA6B6A6E87D9ED673036916FDB320063B4B10B1","True","True","","COMPLETE_CANDIDATE"
"operational-recovery-planning","operational-recovery-planning","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\operational-recovery-planning","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\operational-recovery-planning\SKILL.md","08EDD2C45D4DD27C89EF1798055121ADCC250055F8C0DDCC491048CECE41C18D","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\operational-recovery-planning\manifest.json","4DBD018B149C09C87C19C3AE027F28D6236EC515E0283A3ABF412A9B3DA528DF","True","True","","COMPLETE_CANDIDATE"
"operational-scaling","operational-scaling","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\operational-scaling","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\operational-scaling\SKILL.md","0E95DD58CA68F011D837C41D28DD8A90EAD0813CF49BD60EF2AEB8AC0B45B0B0","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\operational-scaling\manifest.json","A17AA7F5F1829525EEFAE25D3C0BB179E61FB4204F52F50759A5379DD21FA462","True","True","","COMPLETE_CANDIDATE"
"operations-manager","operations-manager","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\operations-manager","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\operations-manager\SKILL.md","F1FDE36A2F9102BCFD2D67ADFD6AA2F0A35B54FF0B86714B9BF2F1E36367D211","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\operations-manager\manifest.json","C79627803C4049F6D1C5B7DD099F139506A8D92013E7BC1707B513654C6759A0","True","True","","COMPLETE_CANDIDATE"
"opportunity-seeker","opportunity-seeker","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\opportunity-seeker","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\opportunity-seeker\SKILL.md","485EEC11B749BB50544F85578DCD4DB3E974CD0123CF28FA058D289E4DC6B83B","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\opportunity-seeker\manifest.json","A19D8BEC8538BEEAF6046EFEBFF4A2837B75F40DE490D09E92725DDAE9928119","True","True","","COMPLETE_CANDIDATE"
"optical-character-recognition","optical-character-recognition","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\optical-character-recognition","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\optical-character-recognition\SKILL.md","4E10C0F9AE915C4CC5906F93EC9AD9FC9CFD1184270D94044F67BF61FBB19AB5","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\optical-character-recognition\manifest.json","A6CE03EDD9AC3D7FFA29B93A7DF5562D52005067C5DD6D27CF1960C371937A9C","True","True","","COMPLETE_CANDIDATE"
"optimistic-builder","optimistic-builder","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\optimistic-builder","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\optimistic-builder\SKILL.md","97A4270212E076BB91EEA6BA6933F5C9AAB5A256AD0B73E111C783DD7478FAA4","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\optimistic-builder\manifest.json","ADC026DE215D352A4151B94D64F0DBBEC2D04FE0141A84AF880F9FBFA6A6DA36","True","True","","COMPLETE_CANDIDATE"
"optimization-reasoning","optimization-reasoning","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\optimization-reasoning","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\optimization-reasoning\SKILL.md","25D7C0A320D551CD0FA8C3DFAB43DCECB965CCC72CAADF0889334795F883161D","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\red-blue-team-suite\skills\optimization-reasoning\manifest.json","709C79421A88C783B03A1FB51A15245A0A57DF8BDBA46B172258202A986A9F8C","True","True","","COMPLETE_CANDIDATE"
